s_no,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
1784,1171,05-10-2022,21:05:00,87,Female,52,Clothing,3,300,84,900
1785,156,02-12-2022,19:34:00,60,Female,43,Clothing,4,25,7,100
1786,493,01-12-2022,20:10:00,95,Male,41,Beauty,2,25,7.75,50
1787,1156,26-12-2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100
1788,1493,26-11-2023,21:49:00,58,Male,41,Beauty,2,25,6.75,50
1789,115,02-09-2022,19:21:00,67,Male,51,Clothing,3,500,255,1500
1790,715,11-10-2022,20:57:00,55,Female,42,Beauty,4,25,6.25,100
1791,1115,21-09-2023,17:41:00,99,Male,51,Clothing,3,500,180,1500
1792,1715,30-12-2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100
1793,267,19-11-2022,17:53:00,84,Female,32,Beauty,3,30,12,90
1794,362,27-09-2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25
1795,856,05-11-2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120
1796,1267,23-12-2022,21:03:00,91,Female,32,Beauty,3,30,9.6,90
1797,1362,21-11-2023,18:53:00,104,Male,50,Clothing,1,25,11,25
1798,1856,20-12-2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120
1799,84,10-11-2023,17:17:00,89,Female,38,Electronics,3,30,10.2,90
1800,795,03-10-2023,19:51:00,71,Male,57,Electronics,1,300,102,300
1801,1084,23-10-2022,20:37:00,93,Female,38,Electronics,3,30,7.8,90
1802,1795,29-12-2023,18:50:00,86,Male,57,Electronics,1,300,105,300
1803,24,14-12-2023,22:59:00,59,Female,49,Clothing,1,300,87,300
1804,215,03-10-2022,21:20:00,101,Male,58,Clothing,3,500,145,1500
1805,739,14-10-2023,17:09:00,57,Male,36,Beauty,1,25,10.25,25
1806,1024,03-12-2023,21:51:00,72,Female,49,Clothing,1,300,126,300
1807,1215,19-11-2022,20:44:00,107,Male,58,Clothing,3,500,130,1500
1808,1739,25-10-2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25
1809,289,09-09-2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60
1810,741,24-12-2022,22:30:00,53,Male,48,Clothing,1,300,141,300
1811,810,01-12-2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100
1812,1289,10-10-2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1813,1741,02-09-2023,20:47:00,70,Male,48,Clothing,1,300,132,300
1814,1810,22-09-2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100
1815,266,12-09-2022,18:26:00,66,Female,19,Electronics,2,30,14.4,60
1816,389,11-11-2022,19:06:00,109,Male,21,Clothing,2,25,12.25,50
1817,1266,03-09-2023,20:08:00,79,Female,19,Electronics,2,30,15.6,60
1818,1389,27-09-2023,18:11:00,60,Male,21,Clothing,2,25,9.5,50
1819,112,25-12-2023,18:44:00,57,Male,37,Clothing,3,500,165,1500
1820,566,26-11-2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30
1821,608,07-12-2022,22:19:00,112,Female,55,Electronics,3,500,200,1500
1822,1112,22-12-2022,17:11:00,94,Male,37,Clothing,3,500,180,1500
1823,1566,03-10-2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1824,1608,26-09-2023,21:01:00,87,Female,55,Electronics,3,500,265,1500
1825,348,17-10-2022,20:20:00,83,Female,35,Electronics,2,300,147,600
1826,1348,25-10-2023,17:21:00,79,Female,35,Electronics,2,300,87,600
1827,199,26-10-2023,21:34:00,53,Male,45,Beauty,3,500,135,1500
1828,258,29-12-2023,17:40:00,109,Female,37,Clothing,1,50,22,50
1829,485,08-11-2022,17:30:00,101,Male,24,Electronics,1,30,11.4,30
1830,576,25-12-2023,17:30:00,113,Female,33,Beauty,3,50,20,150
1831,1199,16-12-2023,17:46:00,110,Male,45,Beauty,3,500,190,1500
1832,1258,03-12-2022,20:27:00,64,Female,37,Clothing,1,50,21.5,50
1833,1485,24-09-2022,18:29:00,66,Male,24,Electronics,1,30,15.6,30
1834,1576,14-12-2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150
1835,65,11-12-2022,20:03:00,84,Male,51,Electronics,4,500,160,2000
1836,311,20-11-2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100
1837,791,04-09-2022,16:28:00,106,Female,51,Beauty,1,25,11.75,25
1838,971,30-12-2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200
1839,999,14-12-2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150
1840,1065,24-10-2023,15:16:00,76,Male,51,Electronics,4,500,175,2000
1841,1311,24-11-2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100
1842,1791,06-10-2022,14:52:00,87,Female,51,Beauty,1,25,7,25
1843,1971,12-09-2022,16:19:00,90,Female,27,Electronics,4,50,19,200
1844,1999,12-11-2022,13:06:00,61,Female,36,Electronics,3,50,13,150
1845,395,01-12-2022,15:00:00,76,Male,50,Electronics,2,500,175,1000
1846,535,20-11-2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90
1847,580,14-11-2022,14:44:00,104,Female,31,Clothing,3,500,200,1500
1848,712,12-09-2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50
1849,868,04-12-2023,13:39:00,110,Female,25,Electronics,1,300,111,300
1850,1395,10-09-2023,14:18:00,91,Male,50,Electronics,2,500,130,1000
1851,1535,18-12-2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1852,1580,21-09-2023,15:47:00,105,Female,31,Clothing,3,500,250,1500
1853,1712,25-11-2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1854,1868,06-12-2022,16:23:00,78,Female,25,Electronics,1,300,138,300
1855,531,08-10-2022,12:30:00,105,Male,31,Electronics,1,500,275,500
1856,550,27-09-2023,16:58:00,80,Male,40,Clothing,3,300,90,900
1857,1531,22-09-2022,13:19:00,56,Male,31,Electronics,1,500,250,500
1858,1550,30-09-2022,13:11:00,73,Male,40,Clothing,3,300,147,900
1859,392,21-12-2022,13:11:00,77,Male,27,Clothing,2,300,78,600
1860,453,14-10-2022,14:45:00,90,Female,26,Clothing,2,500,265,1000
1861,540,22-12-2022,16:17:00,79,Female,46,Electronics,3,300,87,900
1862,625,25-12-2022,13:36:00,68,Male,31,Clothing,1,300,123,300
1863,1392,12-09-2022,12:28:00,70,Male,27,Clothing,2,300,90,600
1864,1453,14-10-2023,13:24:00,113,Female,26,Clothing,2,500,205,1000
1865,1540,12-10-2023,16:51:00,115,Female,46,Electronics,3,300,147,900
1866,1625,27-09-2023,16:36:00,52,Male,31,Clothing,1,300,147,300
1867,244,14-09-2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100
1868,355,23-09-2022,13:42:00,96,Female,55,Electronics,1,500,260,500
1869,468,05-12-2022,14:32:00,86,Male,40,Electronics,1,25,12.25,25
1870,700,01-09-2022,15:07:00,61,Male,36,Electronics,4,500,250,2000
1871,752,20-09-2023,16:06:00,79,Male,29,Clothing,2,50,13,100
1872,828,24-11-2022,15:54:00,76,Female,33,Electronics,4,300,132,1200
1873,1244,11-12-2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100
1874,1355,17-09-2023,13:19:00,107,Female,55,Electronics,1,500,155,500
1875,1468,08-11-2023,13:14:00,73,Male,40,Electronics,1,25,9.75,25
1876,1700,27-09-2023,16:10:00,87,Male,36,Electronics,4,500,210,2000
1877,1752,21-10-2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100
1878,1828,14-10-2022,14:14:00,99,Female,33,Electronics,4,300,165,1200
1879,80,22-10-2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60
1880,214,05-11-2022,16:31:00,53,Male,20,Beauty,2,30,8.1,60
1881,361,12-09-2022,16:37:00,112,Female,34,Electronics,4,300,81,1200
1882,526,19-11-2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100
1883,1080,08-12-2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60
1884,1214,18-11-2023,14:24:00,50,Male,20,Beauty,2,30,11.1,60
1885,1361,12-09-2023,16:00:00,89,Female,34,Electronics,4,300,153,1200
1886,1526,25-09-2022,15:06:00,84,Male,33,Clothing,2,50,26.5,100
1887,265,24-11-2022,12:12:00,80,Male,55,Clothing,3,300,132,900
1888,586,20-12-2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50
1889,1265,05-11-2022,14:35:00,86,Male,55,Clothing,3,300,111,900
1890,1586,04-11-2022,16:25:00,59,Male,50,Electronics,1,50,14,50
1891,336,04-11-2023,13:05:00,67,Female,52,Beauty,3,50,25,150
1892,571,20-10-2022,12:51:00,87,Female,41,Electronics,1,50,16,50
1893,1336,23-09-2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150
1894,1571,08-11-2022,14:55:00,105,Female,41,Electronics,1,50,25,50
1895,9,02-12-2022,13:12:00,85,Male,63,Electronics,2,300,78,600
1896,552,29-10-2022,13:32:00,85,Female,49,Electronics,3,25,9.75,75
1897,771,24-12-2023,12:23:00,70,Male,24,Electronics,2,25,11.75,50
1898,1009,22-09-2023,14:18:00,88,Male,63,Electronics,2,300,78,600
1899,1552,25-09-2022,12:11:00,55,Female,49,Electronics,3,25,13,75
1900,1771,13-09-2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50
1901,496,12-12-2022,13:07:00,91,Male,23,Clothing,2,300,141,600
1902,701,29-11-2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60
1903,1496,03-09-2022,15:05:00,110,Male,23,Clothing,2,300,120,600
1904,1701,13-10-2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60
1905,139,15-09-2023,14:03:00,113,Male,36,Beauty,4,500,230,2000
1906,151,12-10-2023,15:49:00,108,Male,29,Clothing,1,50,18,50
1907,1139,21-12-2023,14:23:00,87,Male,36,Beauty,4,500,230,2000
1908,1151,12-12-2022,14:48:00,99,Male,29,Clothing,1,50,26,50
1909,83,27-11-2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100
1910,153,19-11-2023,15:52:00,62,Male,63,Electronics,2,500,195,1000
1911,451,09-10-2023,15:38:00,74,Female,45,Electronics,1,30,13.5,30
1912,1083,30-09-2022,15:46:00,99,Male,54,Electronics,2,50,17.5,100
1913,1153,24-09-2022,12:30:00,91,Male,63,Electronics,2,500,265,1000
1914,1451,23-09-2022,12:10:00,94,Female,45,Electronics,1,30,13.2,30
1915,99,19-11-2023,15:12:00,71,Female,50,Electronics,4,300,132,1200
1916,783,11-11-2022,15:37:00,91,Female,56,Clothing,1,300,150,300
1917,1099,24-12-2022,12:41:00,56,Female,50,Electronics,4,300,162,1200
1918,1783,05-09-2023,16:37:00,52,Female,56,Clothing,1,300,135,300
1919,409,17-12-2023,12:30:00,55,Female,21,Electronics,3,300,87,900
1920,525,05-09-2022,14:15:00,98,Female,47,Beauty,2,25,7,50
1921,939,07-11-2022,15:28:00,75,Female,46,Electronics,1,300,81,300
1922,994,24-12-2022,16:38:00,73,Female,51,Beauty,2,500,125,1000
1923,1409,22-11-2023,12:15:00,102,Female,21,Electronics,3,300,138,900
1924,1525,13-12-2022,13:35:00,106,Female,47,Beauty,2,25,12,50
1925,1939,31-10-2022,13:30:00,74,Female,46,Electronics,1,300,135,300
1926,1994,20-11-2022,13:27:00,86,Female,51,Beauty,2,500,250,1000
1927,96,22-11-2023,14:10:00,62,Female,44,Clothing,2,300,84,600
1928,609,19-11-2023,13:02:00,59,Female,47,Clothing,2,50,13,100
1929,982,10-11-2022,14:08:00,50,Female,46,Beauty,3,30,15.6,90
1930,1096,01-12-2022,14:49:00,82,Female,44,Clothing,2,300,138,600
1931,1609,05-10-2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1932,1982,09-09-2023,12:46:00,110,Female,46,Beauty,3,30,16.5,90
1933,209,03-09-2022,12:22:00,61,Female,30,Electronics,4,50,14,200
1934,435,15-12-2023,13:41:00,113,Female,30,Beauty,3,300,108,900
1935,777,10-09-2022,15:07:00,54,Male,48,Electronics,3,50,17,150
1936,854,01-10-2022,15:42:00,84,Male,29,Clothing,1,50,22,50
1937,890,25-12-2023,14:44:00,76,Male,34,Electronics,2,25,13.5,50
1938,1209,06-12-2022,12:37:00,55,Female,30,Electronics,4,50,23,200
1939,1435,27-10-2022,13:31:00,61,Female,30,Beauty,3,300,114,900
1940,1777,15-11-2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1941,1854,25-11-2023,16:53:00,109,Male,29,Clothing,1,50,22.5,50
1942,1890,18-10-2023,14:20:00,51,Male,34,Electronics,2,25,6.25,50
1943,865,17-12-2023,14:49:00,78,Female,42,Clothing,1,300,108,300
1944,1865,18-11-2022,14:52:00,107,Female,42,Clothing,1,300,156,300
1945,662,03-12-2022,12:40:00,100,Male,48,Beauty,2,500,145,1000
1946,1662,20-12-2023,12:38:00,106,Male,48,Beauty,2,500,240,1000
1947,309,12-10-2023,15:39:00,78,Female,26,Beauty,1,25,9,25
1948,544,31-10-2023,13:46:00,95,Female,27,Electronics,1,25,10.25,25
1949,602,12-12-2023,16:46:00,75,Female,20,Electronics,1,300,96,300
1950,615,31-10-2022,15:06:00,58,Female,61,Clothing,4,25,10.5,100
1951,678,17-11-2022,15:55:00,70,Female,60,Electronics,3,300,144,900
1952,781,19-10-2022,16:52:00,106,Male,35,Beauty,1,500,225,500
1953,1309,30-09-2022,16:50:00,93,Female,26,Beauty,1,25,9.5,25
1954,1544,16-12-2022,15:58:00,70,Female,27,Electronics,1,25,11.25,25
1955,1602,01-12-2022,15:17:00,86,Female,20,Electronics,1,300,126,300
1956,1615,17-11-2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1957,1678,16-09-2022,13:44:00,99,Female,60,Electronics,3,300,102,900
1958,1781,13-10-2022,12:22:00,55,Male,35,Beauty,1,500,225,500
1959,34,24-09-2023,13:26:00,87,Female,51,Clothing,3,50,17,150
1960,916,05-12-2023,12:56:00,68,Female,32,Electronics,1,50,26,50
1961,1034,13-11-2022,14:48:00,52,Female,51,Clothing,3,50,24.5,150
1962,1916,08-11-2022,12:40:00,102,Female,32,Electronics,1,50,16.5,50
1963,757,06-10-2023,12:10:00,82,Female,43,Electronics,4,300,105,1200
1964,1757,29-09-2023,16:42:00,50,Female,43,Electronics,4,300,132,1200
1965,25,20-11-2022,14:32:00,61,Female,64,Beauty,1,50,19,50
1966,82,08-09-2022,12:55:00,85,Female,32,Beauty,4,50,15,200
1967,472,30-10-2023,15:23:00,95,Female,38,Beauty,3,300,162,900
1968,842,28-11-2022,14:13:00,71,Female,47,Clothing,2,300,105,600
1969,879,13-11-2022,16:51:00,50,Male,23,Clothing,1,30,15.3,30
1970,991,14-09-2023,14:28:00,110,Female,34,Clothing,2,50,19.5,100
1971,1025,12-11-2022,16:41:00,103,Female,64,Beauty,1,50,16.5,50
1972,1082,22-10-2022,15:56:00,111,Female,32,Beauty,4,50,27.5,200
1973,1472,18-12-2023,15:22:00,74,Female,38,Beauty,3,300,150,900
1974,1842,04-10-2022,14:03:00,84,Female,47,Clothing,2,300,75,600
1975,1879,18-11-2022,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1976,1991,04-12-2022,13:11:00,96,Female,34,Clothing,2,50,14.5,100
1977,62,16-09-2023,12:54:00,50,Male,18,Beauty,2,50,26.5,100
1978,386,23-10-2022,13:20:00,77,Female,54,Electronics,2,300,153,600
1979,1062,20-12-2022,16:05:00,69,Male,18,Beauty,2,50,21.5,100
1980,1386,19-12-2023,14:06:00,110,Female,54,Electronics,2,300,81,600
1981,429,08-09-2023,14:29:00,80,Male,64,Electronics,2,25,6.75,50
1982,664,03-09-2022,16:52:00,109,Female,44,Clothing,4,500,170,2000
1983,989,31-10-2022,13:30:00,97,Female,44,Electronics,1,25,8.25,25
1984,1429,22-11-2023,13:14:00,102,Male,64,Electronics,2,25,12,50
1985,1664,12-12-2023,16:44:00,99,Female,44,Clothing,4,500,245,2000
1986,1989,06-09-2022,16:21:00,109,Female,44,Electronics,1,25,13.25,25
1987,233,03-09-2022,13:09:00,81,Female,51,Beauty,2,300,132,600
1988,520,16-10-2022,12:42:00,79,Female,49,Electronics,4,25,13,100
1989,805,03-09-2022,13:55:00,59,Female,30,Beauty,3,500,155,1500
1990,908,30-10-2022,14:47:00,64,Male,46,Beauty,4,300,81,1200
1991,1233,01-10-2023,16:20:00,79,Female,51,Beauty,2,300,117,600
1992,1520,21-11-2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100
1993,1805,10-10-2023,13:35:00,79,Female,30,Beauty,3,500,225,1500
1994,1908,17-12-2023,12:34:00,93,Male,46,Beauty,4,300,87,1200
1995,857,20-11-2023,12:09:00,62,Male,60,Electronics,2,25,12,50
1996,1857,09-11-2022,12:15:00,109,Male,60,Electronics,2,25,7.5,50
1997,211,12-09-2022,14:02:00,54,Male,42,Beauty,3,500,235,1500
1998,650,08-10-2023,12:41:00,98,Male,55,Electronics,1,30,15,30
1999,1211,22-11-2023,14:59:00,82,Male,42,Beauty,3,500,235,1500
2000,1650,23-09-2022,16:24:00,89,Male,55,Electronics,1,30,10.8,30
